judul,isi,tanggal,kategori
"Rumah TKP Penemuan Mayat Eks Bupati Jembrana Dijual, Polisi Selidiki","Rumah mendiang mantan Bupati Jembrana, Ida Bagus Ardana, muncul di sebuah situs jual beli properti. Rumah mewah itu jual dengan harga Rp8 miliar di tengah penyelidikanpolisi terhadap dugaan kematian tak wajar Ardana dan istrinya, Sri Wulandari Trisna.
Dilansir detikBali, Sabtu (14/9), iklan rumah diunggah lebih dari sebulan yang lalu. Rumah itu merupakan lokasi penemuan mayat Ardana dan istrinya.
Belum diketahui siapa yang mengiklankan rumah Ardana. Namun, iklan tersebut menampilkan spesifikasi rumah dengan cukup detail.
Pada situs jual beli rumah itu dideskripsikan luas tanah kediaman itu mencapai 600 meter persegi dengan luas bangunan 500 meter persegi. Rumah berlantai dua itu memiliki enam kamar tidur, dua kamar ART, gudang, lima kamar mandi, dan garasi.

Kasubbid Penmas Polda Bali AKBP I Ketut Eka Jaya mengungkapkan penyidik belum mengetahui informasi itu. Maka, temuan ini akan diteruskan ke penyidik sebagai bahan penyelidikan.
""Ya, untuk ditindaklanjuti sebagai bahan penyelidikan,"" ucap Eka Jaya, Jumat (13/9).
Sampai saat ini, belum ada keterangan dari keluarga Ardana. Saat didatangi, rumah itu dalam kondisi kosong.
Diberitakan, Ardana dan istrinya, Sri Wulandari Trisna, ditemukan meninggal dunia pada 8 Agustus 2024 di kediaman mereka di Jalan Gurita IV Nomor 6, Denpasar.
Proses penyelidikan sudah berjalan lebih dari sebulan. Berdasarkan hasil autopsi, keduanya diduga meninggal tak wajar.
""Dari hasil pemeriksaan labfor, toksikologi, patologi, patut diduga meninggalnya tidak wajar. Yang jelas Polri, Polda Bali, Polresta Denpasar lagi bekerja untuk bisa merangkai. Kenapa meninggal tidak wajar,"" kata Kabid Humas Polda Bali Jansen Avitus Panjaitan, Jumat.

Jansen menjelaskan, dari hasil autopsi, diduga kematian Ardana yang tak wajar itu akibat kekerasan benda tumpul pada dada kanan. Hal itu menyebabkan tulang iga Ardana patah.
Sementara hasil autopsi sang istri, juga ditemukan adanya luka memar dan lecet akibat kekerasan benda tumpul pada hidung dan bibir. Diduga kuat mulut dan hidung Trisna dibekap. Petugas juga menemukan adanya tanda-tanda mati lemas atau kehabisan napas.
Baca selengkapnya di sini."," Sabtu, 14 Sep 2024 17:45 WIB ",Nasional
"Pramono Mau Buat Waterway di Pulau Seribu, MRT dari Monas ke JIS","Bakal Calon Gubernur Jakarta Pramono Anungmengatakan bakal membuat angkutan waterway sebagai penghubung pulau-pulau di Kepulauan Seribu jika terpilih di Pilgub Jakarta 2024.
""Dalam pilgub ini enggak banyak orang berbicara tentang Pulau Seribu, saya akan menyampaikan gagasan saya tentang Pulau Seribu,"" kata Pramono di Jakarta Selatan, Sabtu (14/9).

""Di negara manapun, negara kepulauan seperti Pulau Seribu harus ada yang namanya waterway, angkutan yang tetap ke pulau-pulau utamanya,"" lanjutnya.
Menurutnya, waterwaynantinya bisa dikelola BUMD, BUMN hingga swasta. Pramono yakin jika ada transportasi rutin di Kepulauan Seribu, maka pariwisata di daerah itu bakal meningkat.
""Kalau itu terjadi, saya meyakini Pulau Seribu menjadi surga baru bagi wisata yang ada di Jakarta ini, karena begitu indahnya,"" kata Pramono.
""Teman-teman yang pernah ke Maldives, pernah ke pulau-pulau yang seperti Pulau Seribu. Apalagi ke Yunani, Bangkok dan sebagainya. Potensinya ada,"" katanya.

[Gambas:Video CNN]

Selama ini Kepulauan Seribu sudah menjadi salah satu destinasi wisata bahari milik Provinsi Jakarta. Berbagai wisatawan juga sudah datang ke kabupaten dengan 110 pulau tersebut dengan berbagai cara.
Untuk ke Kepulauan Seribu, selama ini wisatawan menggunakan akses melalui dermaga marina Ancol, Pelabuhan Kali Adem di Muara Angke, serta Pelabuhan Sunda Kelapa.
Konsep waterway sebenarnya pernah dilakukan Pemprov DKI Jakarta pada 2007 saat masa kepemimpinan Sutiyoso. Kala itu, waterway berada di jalur trayek Halimun-Dukuh Atas menyusuri Banjir Kanal Barat/Sungai Ciliwung.
Namun rencana itu tidak berlanjut karena mengalami kendala, seperti sampah yang menghambat akses, kedangkalan sungai, dan minat warga.

Dalam kesempatan itu pula, Pramono mengapresiasi Jakarta International Stadium (JIS) yang dibangun di zaman Anies Baswedan. Namun menurutnya, infrastruktur pendukung JIS perlu diperbaiki.
Pramono bercerita saat menonton konser Dewa 19 di JIS beberapa waktu lalu, masyarakat butuh beberapa jam untuk mendapatkan akses angkutan umum.
Oleh karena itu, Pramono ingin membangun jalur Mass Rapid Transit (MRT) dari Monas menuju JIS apabila terpilih menjadi gubernur Jakarta.
""Datang dan pergi ke JIS harus diperbaiki, maka kalau MRT satu tahun lagi sudah mentok sampe Monas, kita berkewajiban menyambungkan dari Monas ke JIS,"" kata Pramono.

""Kalau itu terjadi, kita sebenarnya seperti di luar negeri, kita kalau pergi ke Wembley Stadium [London], nonton konser atau sepakbola, kita berhenti itu di bawah stadion, naik ke atas sebentar sudah bisa nonton,"" imbuh dia.
Sejauh ini, MRT Jakarta sedang mengerjakan pengembangan Tahap 1 Fase 2, yang terdiri dari Bundaran HI ke Kota untuk Fase 2a, kemudian jalur Kota hingga Ancol Barat untuk Fase 2b yang rutenya belum ditentukan dan masih dalam tahap studi kelayakan.
Sementara itu, pada Juni 2022, pemerintah Provinsi DKI Jakarta mengumumkan rencana pembangunan Jalur LRT Jakarta Fase 2AKelapa Gading-JIS yang ditargetkan beroperasi pada 2025.
"," Sabtu, 14 Sep 2024 17:15 WIB ",Nasional
"RK Segera Umumkan Timses Pilgub Jakarta, Riza Patria Ketua","Bakal calon Gubernur Jakarta Ridwan Kamil segera mengumumkan komposisi tim suksesnya di PilkadaJakarta 2024 pada pekan depan.
RK memastikan Ketua DPD Gerindra Jakarta Ariza Patria akan menjadi ketua timses. Ia pun menyebut mayoritas anggota timses merupakan anak muda.

""Kalau namanya (ketuanya) kan Insya Allah sudah Pak Ahmad Riza Patria, hanya pengumumannya kan dibarengkan dengan timses ya yang 70 persen Insya Allah anak-anak muda,"" kata RK di Kawasan Jakarta Timur, Sabtu (14/9).
""Mungkin di awal awal minggu ini sesuai kesepakatan kita umumkan ke media. Pasti media akan diberitahu,"" sambungnya.
Ia menjelaskan alasan mayoritas anggota timsesnya diisi anak muda. Menurut RK, demografi penduduk di Jakarta sebagian besar didominasi oleh anak muda.
""Sehingga kami ingin mereka ikut mendesain bersama Rido (Ridwan Kamil-Suswono) masa depannya dimulai dengan wajahnya timsesnya mayoritasnya anak-anak muda,"" tutur dia.

Pada Pilkada Jakarta 2024, RK berpasangan dengan politikus PKS Suswono. Mereka diusung oleh Koalisi Indonesia Maju (KIM) Plus.
Mereka akan bersaing dengan Pramono Anung-Rano Karno yang diusung PDIP dan Dharma Pongrekun-Kun Wardhana yang maju lewat jalur nonparpol."," Sabtu, 14 Sep 2024 16:10 WIB ",Nasional
Refly Harun Ungkap Kabar Baik & Buruk soal Rencana Anies Bentuk Parpol,"Pakar Hukum Tata Negara Refly Harunmengungkapkan sejumlah kabar baik dan buruk menindaklanjuti wacana pembentukanpartai politik olehAnies Baswedan.
Ia mengatakan untuk membentuk partai politik setidaknya dibutuhkan tiga prasyarat yakni momentum, tokoh dan dukungan. Kabar baik, menurut dia, ketiganya telah terpenuhi dalam diri Anies.
""Ini momentum yang tepat bagi Anies seorang untuk membentuk partai politik,"" ujar Refly dalam agenda 'Membangun Partai Politik Modern: Harapan & Hambatan' di Jakarta Selatan, Sabtu (14/9).
Refly menjelaskan maksud dari momentum tersebut adalah Anies yang terlihat dimusuhi massal oleh partai politik saat ini. Kata dia, Anies bisa menjadi pembeda untuk mengembalikan tujuan dari partai politik itu sendiri.

""Kalau misalnya Anda membangun partai politik berpikir biaya, sudah pasti gagal. Membentuk partai politik ingin menang, pasti gagal. Jadi, partai politik itu harus menjadi sarana, harus jadi alat untuk memperjuangkan nilai,"" tutur Refly.
Sementara untuk faktor tokoh dan dukungan, Refly tidak meragukan Anies. Hal itu terlihat dari banyak pendukung yang masih mengelu-elukan Anies sekalipun kalah dalam kontestasi Pilpres 2024. Untuk hal ini, Refly 'angkat topi' untuk Anies yang berhasil merawat kedekatan bersama pemilihnya.
""Jadi, kalau Anies membentuk partai politik, insyaallah dukungannya akan banyak karena syarat tokoh itu sudah terpenuhi di diri Anies Baswedan,"" ungkap Refly.
""Uang akan mengalir kalau tiga [prasyarat] tersebut akan dipenuhi,"" sambungnya.

Refly mengingatkan Anies kalau partai politik berpotensi gagal apabila hanya bertujuan untuk semata-mata memenangkan dirinya dalam Pilpres mendatang.
Hal itu menurut Reflyakan membuat parpol baru yang dibentuk \ tak akan jauh berbeda dengan partai politik yang sudah ada saat ini dan menurutnya telah gagal semua.
""Karena itu, dalam ukuran seperti ini, gagal. Jadi kalau kita membentuk partai yang kurang lebih sama, (maka akan) gagal,"" imbuhnya.
Refly lantas mengingatkan Anies agar menghadirkan demokrasi dalam internal partai yang akan dibentuk nantinya. Ia tidak mau partai politik baru itu sama dengan yang ada saat ini yakni menihilkan demokrasi dalam hal pemilihan ketua umum.
""Partai ini tidak boleh demikian, walaupun kita tahu kita membutuhkan ketokohan Anies Baswedan dan sebagainya,"" sambungnya.

Kabar buruk berikutnya adalah Undang-undang Nomor 7 tahun 2017 tentang Pemilu yang dinilai masih menjadi batu sandungan Anies untuk bisa mencalonkan diri sebagai calon presiden mendatang. Refly menggarisbawahi klausul keserentakan pemilu dalam UU tersebut.
""Kalau pemilu serentak, maka yang punya legal standing untuk mengajukan calon presiden hanyalah 8 partai yang ada di Senayan,"" ungkap dia.
Hal lain adalah pengaturan ambang batas pencalonan presiden atau presidential threshold sebesar 20 persen dalam UU Pemilu.
""Ketika kita mau membentuk partai politik, kita harus berjuang untuk, satu, nol kan presidential threshold. Sekarang ada permohonan yang diajukan oleh aktivis NGO, namanya Hadar Nafis Gumay dan Titi Anggraini di Mahkamah Konstitusi. Kawan-kawan semua harus mendukung itu,"" ucap Refly yang menjadi bagian dalam tim hukum pendukung Anies dalam Pilpres 2024 lalu.
""Karena itu, pastikan nol, tetapi, Pemilu dan Pilpres harus dipisah dengan pemilu legislatif terlebih dahulu, seperti kemarin. Hasil pemilu legislatif itu lah yang dipakai untuk basis pencalonan presiden,"" tandasnya.
Sebelumnya, Anies memberi sinyal akan membangun partai politik baru usai gagal mengikuti kontestasi Pilkada serentak 2024. Ia mengaku wacana tersebut berdasarkan usulan yang diberikan masyarakat akhir-akhir ini.
Ia mengatakan wacana tersebut bisa saja diwujudkan jika semangat perubahan dari masyarakat Indonesia tak berhenti dan semakin membesar.
""Maka, membangun ormas atau membangun partai baru mungkin itu jalan yang akan kami tempuh. Kita lihat sama-sama ke depan,"" kata Anies dalam kanal Youtube Anies Baswedan, Jumat (30/8).
Anies menambahkan wacana tersebut hingga kini masih terus dikaji.
"," Sabtu, 14 Sep 2024 16:05 WIB ",Nasional
Polisi Terus Kumpulkan Bukti Pembunuhan Gadis Penjual Gorengan,"Polisi masih mencari pelaku pembunuhan Nia Kurnia Sari (NKS),gadis penjual gorengan keliling kampung di Kayu Tanam, Kabupaten Padang Pariaman, Sumatera Barat. Hingga Sabtu (14/9), belum ada terduga pelaku yang diamankan.
Kepala Satuan Reserse dan Kriminal (Kasat Reskrim) Polres Padang Pariaman, Iptu AA Reggy menyebut, selain memburu terduga pelaku, pihaknya juga masih mencari beberapa barang bukti lain yang belum ditemukan, seperti celana dan pakaian dalam korban.
""Kami masih di TKP untuk mencari barang bukti yang terlewatkan, seperti celana korban dan juga pakaian dalam korban,"" kata Reggy kepada CNNIndonesia.com.

Sebelumnya, petugas juga mengamankan pakaian dan jilbab yang dikenakan korban terakhir kali. Kemarin, tim gabungan dari Polres dan Polda Sumbar juga menemukan sandal dan pakaian yang diduga milik terduga pelaku.
""Kami ke TKP bersama tim krimum Polda Sumbar dan K-9. Pencarian masih di sekitar TKP korban terakhir di temukan,"" katanya.
Ia mengakui, hingga saat ini belum ada hasil yang menggembirakan. Namun pencarian tetap dilakukan secara maksimal.
""Hasilnya masih seperti sebelumnya, tapi kita tetap maksimal dalam melakukan pencarian. Mudah-mudahan bisa segera ditemukan,"" katanya lagi.

Sebelumnya, Kabid Humas Polda Sumatera Barat, Kombes Dwi Sulistyawan menyebut, pihaknya sudah mengantongi nama terduga pelaku, namun masih kesulitan untuk melakukan penangkapan, karena si pelaku diduga sangat mengenal medan pelarian.
""Ya, kita memang memiliki kendala untuk bisa mengamankan terduga pelaku itu,"" kata Dwi kepada wartawan.
""Terduga pelaku sangat mengenal medan di sini. Jadi dia bisa dengan mudah melarikan diri, sementara personel kita belum mengenal medan,"" katanya.
Menurutnya, tim khusus saat ini terus melakukan pengejaran terhadap tersangka. Identitasnya disebut Dwi, sudah mulai mengerucut.
""Identitas terduga pelaku sudah mengerucut dan saat ini tim khusus terus melakukan pengejaran"" katanya.

Ia mengajak masyarakat setempat ikut mendoakan dan memberi dukungan kepada apparat kepolisian untuk bisa menangkap tersangka.
""Ya tentunya kami juga mohon doa dan support dari rekan-rekan media dan masyarakat agar terduga pelaku bisa segera kami temukan, Kami tangkap,"" kata Dwi.
Dwi menyebut, dari pengejaran terduga pelaku sejak beberapa hari yang lalu, petugas telah menemukan barang bukti diduga milik pelaku, sehingga mengerucut ke arah terduga pelaku tersebut.
""Insya Allah terduga pelaku ini akan ditangkap dalam waktu yang secepat-cepatnya,"" kata Dwi lagi.
Nia sendiri ditemukan tewas terkubur dalam kondisi tangan terikat dan tanpa busana pada Minggu petang. Kuat dugaan, remaja perempuan yang sehari-hari menjual gorengan keliling kampung itu menjadi korban pembunuhan dan pemerkosaan.
"," Sabtu, 14 Sep 2024 15:45 WIB ",Nasional
"Pramono Temui Ahok Kamis Pekan Depan, Lanjut ke Anies dan Jokowi","Bakal calon Gubernur Jakarta Pramono Anung mengatakan bakal bertemu dengan eks GubernurJakartaBasuki Tjahaja alias Ahok pada Kamis (19/9).
Ia juga mau bertemu Anies Baswedan. Pramono mengaku ingin belajar dari para Gubernur Jakarta terdahulu.
""Dengan Pak Ahok minggu ini mudah-mudahan hari Kamis, tempatnya sedang disepakati bersama. Kemudian saya akan bertemu Mas Anies,"" kata Pramono di Jakarta Selatan, Sabtu (14/9).
Kemudian, kata Pramono, ia bakal bertemu dengan Presiden Joko Widodo (Jokowi) yang pernah menjabat sebagai Gubernur Jakarta.

Menurutnya, pertemuan dengan Jokowi dilakukan setelah Jokowi lengser dari kursi presiden pada 20 Oktober 2024.
""Kalau dengan Pak Jokowi akan lebih baik pertemuannya setelah beliau tidak menjadi presiden. Artinya setelah 20 Oktober, karena saya akan bertemu sebagai mantan gubernur,"" ujarnya.
Pramono sebelumnya telah bertemu dengan mantan Gubernur Jakarta Sutiyoso hingga Fauzi Bowo. Ia mengaku tidak masalah jika ada bakal paslon yang lain yang mengikuti langkahnya.
Pramono mengatakan kebijakan-kebijakan baik gubernur sebelumnya bakal diteruskan. Dia mencontohkan soal moda TransJakarta.
Adapun Pramono berpasangan dengan Rano Karno di Pilgub DKI Jakarta 2024. Pasangan ini diusung PDIP dan Hanura.
"," Sabtu, 14 Sep 2024 15:19 WIB ",Nasional
"Bakal Silaturahmi, RK Akui Sudah WA dengan Anies","Bakal Calon Gubernur Jakarta Ridwan Kamil(RK) mengaku sudah berkomunikasi dengan Anies Baswedan terkait rencana pertemuan dengan mantan Gubernur Jakarta itu.
RK menjelaskan komunikasi dengan Anies itu salah satunya sudah dilakukan melalui platform pesan singkat WhatsApp. Kendati demikian, RK belum memiliki jadwal pasti bertemu Anies.

""Iya, iya ada (komunikasi melalui WhatsApp dengan Anies),"" kata RK di kawasan Jakarta Timur, pada Sabtu (14/9).
Di sisi lain, RK mengaku sudah berkomunikasi dengan para mantan Gubernur Jakarta untuk mengatur jadwal silaturahmi.
""Ke Bang Foke (Fauzi Bowo) sudah. Pak Sutiyoso sudah. Sudah mengirimkan pesan ke Ahok. Pak Anies juga. Cuma kan mencocokkan waktu sedang dipikirkan,"" kata RK
Bakal cawagub yang menjadi pendamping Ridwan Kamil, Suswono, sebelumnya mengaku ia bersama RK ingin bersilaturahmi dengan para Gubernur Jakarta terdahulu.
Suswono menyampaikan RK juga telah berkomunikasi lewat pesan singkat dengan Anies untuk meminta waktu pertemuan. Ia mengatakan kini mereka pun tengah menunggu kesediaan Anies untuk bertemu.

[Gambas:Video CNN]

""Insya Allah Pak Ridwan Kamil sudah ada WA WA-an [mengirim pesan via aplikasi pesan Whatsapp] ke beliau. Nanti nunggu waktu respons dari beliau,"" ucap politikus PKS itu, Jumat (13/9) kemarin.
RK dan Suswono juga sebelumnya sudah menunjuk mantan Wakil Gubernur Jakarta yang juga Ketua DPD Gerindra Jakarta, Ahmad Riza Patria, sebagai ketua tim suksesnya di Pilkada Jakarta 2024.
Riza sebelumnya sempat menjadi wakil Anies Baswedan semasa memerintah di Jakarta. Riza menggantikan Sandiaga Uno yang maju mendampingi Prabowo Subianto dalam Pilpres 2019.

Ada tiga pasangan yang telah mendaftar di Pilgub Jakarta 2024. Pertama pasangan Pramono Anung-Rano Karno yang diusung PDIP dan Hanura.
Kedua, pasangan Ridwan Kamil-Suswono yang diusung 14 partai yakni Gerindra, PKS, Golkar, Demokrat, NasDem, PSI, PKB, Gelora, PBB, Perindo, PAN, PPP, Garuda dan PKN.
Sementara pasangan yang terakhir mendaftar adalah Dharma Pongrekun-Kun Wardana yang maju lewat jalur perseorangan atau independen."," Sabtu, 14 Sep 2024 15:00 WIB ",Nasional
Pramono Janjikan Lulusan SD Bisa Daftar Jadi Pasukan Oranye,"Bakal calon Gubernur Jakarta Pramono Anungberjanji warga lulusan SD bisa mendaftar menjadi petugas penanganan prasarana dan sarana umum (PPSU) alias 'pasukan oranye' di Jakarta. Menurutnya, pasukan oranye tak perlu ijazah SMA.
""Pasukan oranye yang dulu Pak Ahok (Basuki Tjahaja Purnama), enggak usah lagi pake ijazahnya SLTA, SD pun diterima. Masa pasukan oranye harus pake SLTA? SD pun diterima, karena apa? Tugas utama dan terutama bagi dia adalah bertanggung jawab terhadap kebersihan, kenyamanan tempat di mana yang menjadi tanggung jawab dia,"" kata Pramono di Jakarta Selatan, Sabtu (14/9).

Selain itu, Pramono pun mengaku mendapat keluhan dari masyarakat soal minimnya tempat untuk mengadakan acara pernikahan.
Masyarakat mengeluh jika harus menyewa tempat karena mahal. Namun, menggelar acara di rumah juga tidak memungkinkan.
""Enggak ada tempat, karena dia enggak bisa bayar, kalau mau di depan rumah dia, pasti sempit banget dan pasti mengganggu,"" ujarnya.

Karena itu, dia dan Rano Karno berjanji bakal membuat balai rakyat di setiap kelurahan. Balai itu bisa digunakan warga untuk berbagai kegiatan, salah satunya untuk acara pernikahan.
""Di situlah orang nanti mengawinkan. Kalau itu harus membayar murah sekali dan harus dibuat peraturannya terbuka, gotong-royong ini menjadi milik bersama Apakah bisa? Bisa. Caranya bagaimana? Setiap balai rakyat kita kasih aja 1-2 pasukan oranye untuk bertanggung jawab di situ,"" ujarnya."," Sabtu, 14 Sep 2024 14:50 WIB ",Nasional
VIDEO: Detik-detik Penyulingan Tiner di Jakut Meledak Hebat & Terbakar,"Rekaman video menunjukkan kebakaran terjadi di Cilincing, Jakarta Utara pada Sabtu (14/9).
Mengutip dari ANTARA, kebakaran disebabkan oleh tungku penyulingan tiner yang tiba-tiba meledak.
Tidak ada korban jiwa maupun luka berat akibat kebakaran tersebut, namun total kerugian diperkirakan sekitar Rp25 juta.
Pihak pemadam kebakaran mengerahkan sembilan unit mobil dengan 45 personel ke lokasi.
"," Sabtu, 14 Sep 2024 14:45 WIB ",Nasional
Pramono Sindir Pihak Ingin Jakarta Seperti Dubai: Mimpi Kali,"Bakal calon gubernur Jakarta Pramono Anungmenyindir pihak yang ingin menjadikan Jakarta seperti Dubai. Menurutnya keinginan itu hanya sekadar mimpi.
Komentar ini datang setelahpada akhir Agustus 2024, bakal calon gubernur Jakarta Ridwan Kamil mengungkapkeinginan membuat Jakarta Utara seperti Dubai. Rencana itu terkait dengan pembangunan giant sea wall di Jakarta Utara.

""Banyak yang mengatakan ingin menjadikan Jakarta seperti New York, seperti Dubai, seperti Tokyo. Mimpi kali,"" kata Pramono saat konsolidasi dengan kader PDIP di Jakarta Selatan, Sabtu (14/9).
Pramono mengaku ingin membuat Jakarta yang masyarakatnya bahagia, aman, nyaman. Selain itu, ia ingin menyelesaikan persoalan-persoalan yang berkaitan dengan kebutuhan dasar masyarakat.
Ia juga menyindir adanya pihak yang menjanjikan bakal memberikan dana ke RW dengan jumlah yang besar. Pramono mengatakan janji yang disampaikan kepada masyarakat harus rasional.
""Persoalan RT, RW selesai, persoalan jumantik selesai. Dasawisma selesai, KJP selesai. Jadi yang diselesaikan apa? Yang kecil-kecil itu lah yang menjadi kebutuhan rakyat Jakarta sekarang,"" katanya.

[Gambas:Video CNN]

""Saya mengatakan nanti RT RW insentifnya kita double-kan, langsung ada yang mau kasih 100 kali, dari mana anggarannya? Jadi dalam berjanji harus rasional,"" katanya.
Pramono juga sebelumnya berjanji bakal membangun balai rakyat di tiap kelurahan jika terpilih di Pilkada 2024. Ia percaya balai rakyat akan sangat berguna bagi kehidupan sehari-hari masyarakat.
""Saudara-saudara dengan sederhana saya menjawab, yang akan kita bangun di semua Kelurahan di Jakarta akan ada balai rakyat yang bisa digunakan oleh seluruh warga,"" kata Pramono di Jakarta Pusat, Rabu (11/9).

Pramono menyebut balai rakyat juga bisa digunakan untuk acara pernikahan, sehingga warga sekitar tak perlu bingung mencari tempat. Kemudian, bisa jadi tempat menggelar acara khitan hingga pentas budaya.
Pramono merupakan salah satu kontestan di Pilkada Jakarta 2024. Ia berpasangan dengan Rano Karno. Mereka diusung PDIP dan Hanura.
Pramono-Rano Karno akan berhadapan dengan Ridwan Kamil-Suswono yang diusung Koalisi Indonesia Maju (KIM) Plus dan Dharma Pongrekun-Kun Darma yang maju lewat jalur independen."," Sabtu, 14 Sep 2024 14:35 WIB ",Nasional
Tak Ada Korban Jiwa dalam Kebakaran di Penyulingan Tiner Cilincing ,"Suku Dinas Penanggulangan Kebakaran dan Penyelamatan (Sudin Gulkarmat) Jakarta Utara dan Kepulauan Seribu memastikan tak ada korban jiwa dalamkebakaran di penyulingan tiner.
""Nihil,""kata Kepala Seksi Operasi Sudin Gulkarmat Jakarta Utara-Kepulauan Seribu Gatot Sulaeman kepada CNNIndonesia.com, Sabtu (14/9).

Berdasarkan Laporan Sudin Gulkarmat Jakut dan Kepulauan Seribu, kebakaran terjadi di tempat penyulingan tiner seluas 200 meter. Titik awal api berasal dari tungku penyulingan tiner.
Perwira Piket Sudin Gulkarmat Yuli mengatakan laporan diterima pertama kali pukul 09.54 WIB. Titik kenal kebakaran adalah TPU Budi Dharma di Kampung Rawamalang, Semper Timur, Cilincing, Jakarta Utara.
Sekitar 9 unit damkar dan 45 personel dikerahkan ke lokasi untuk memadamkan kebakaran tersebut. Awal pemadaman berlangsung sekitar pukul 10.02 WIB dan api benar-benar padam pada pukul 11.53 WIB.

""Pekerja sedang membakar tungku penyulingan tiner dan tiba- tiba meledak,"" ucap Yuli soal kronologi awal kebakaran.
""Warga berusaha memadamkan menggunakan APAR, namun gagal. Api pun makin membesar,"" sambungnya.
Sudin Gulkarmat Jakut dan Kepulauan Seribu memperkirakan kerugian akibat kebakaran ini sekitar Rp25 juta."," Sabtu, 14 Sep 2024 14:19 WIB ",Nasional
"Penyulingan Tiner di Cilincing Meledak, Asap Hitam Membumbung Tinggi","Kebakaranterjadi di Kampung Rawamalang RT 05/10, Semper Timur, Cilincing, Jakarta Utara, Sabtu (14/9) pagi. Laporan kebakaran diterima pada pukul 09.45 WIB.
""Terima laporan pukul 09.54 WIB. Titik kenal di TPU Budi Dharma (Harapan Gemilang Semper Timur) yang beralamat di Kampung Rawamalang RT 05/10, Kelurahan Semper Timur, Kecamatan Cilincing,"" kata Kepala Seksi Operasi Suku Dinas (Sudin) Gulkarmat Jakarta Utara dan Kepulauan Seribu, Gatot Sulaeman, dikutip dari Antara.

Proses pemadaman dimulai pukul 10.02 WIB. Api berhasil dilokalisasi pukul 10.19 WIB dan pendinginan pukul 10.31 WIB. Sekitar 45 personel damkar diterjunkan ke lokasi.
Gatot mengatakan kebakaran berawal dari tungku penyulingan tiner yang tiba-tiba meledak. Saat itu, pekerja tengah membakar tungku penyulingan dan tiba-tiba terjadi ledakan.""Pekerja sedang membakar tungku penyulingan tiner dan tiba- tiba meledak. Warga berusaha memadamkan menggunakan Alat Pemadam Api Ringan (APAR), namun gagal. Api pun makin membesar,"" kata dia.

Total kerugian akibat kebakaran tempat penyulingan tiner di Jakarta Utara tersebut mencapai Rp25 juta. Tidak ada korban jiwa ataupun luka berat akibat kebakaran tersebut.
""Area yang terbakar mencapai sekitar 200 meter persegi dengan taksiran kerugian sekitar Rp25 juta,"" ujar dia.
"," Sabtu, 14 Sep 2024 13:58 WIB ",Nasional
Pramono Anung: Saya Akan Buat Jakarta 'Lebih Persija',"Bakal calon Gubernur Jakarta Pramono Anungmengatakan bakal membuat Jakarta 'lebih Persija' jika terpilih di PilgubJakarta 2024. Hal itu disampaikan Pramono saat konsolidasi di depan kader PDIP di Jakarta Selatan, Sabtu (14/9).
""Ada pertanyaan yang mendasar ke saya Begini pertanyaannya, 'apa sih yang akan dilakukan Mas Pram terhadap Jakarta, Persija, dan Jakmania?'. Saya akan membuat begini saja, saya akan membuat Jakarta lebih Persija,"" kata Pramono.

Menurutnya, jika Jakarta lebih Persija, maka Jakmania dan semua komponen di Jakarta bakal lebih bergembira. Semua pihak jadi bagian dari persepakbolaan yang ada di Jakarta.
""Akan bahagia, akan menjadi bagian yang mendalam dari persepakbolaan yang ada di Jakarta. Tanpa harus mengatakan 'oh kamu orang Surabaya, oh kamu orang Bandung, oh kamu orang Kediri, enggak usah, rakyat sudah tahu. Jejak digital enggak bisa dihapus,"" ucap dia.
Pramono mengaku sudah menjadi penggemar Persija sejak beberapa tahun lalu, jauh sebelum ikut di Pilgub Jakarta. Menurutnya, hal itu bisa dicek dari jejak digitalnya.


""Boleh dilihat jejak digital saya, tahun 2011, Persija lawan Persib Bandung, ditanya sama media, pada waktu itu saya di pimpinan DPR. Siapa yang jago ya? Loh saya Persija, dari dulu saya memang Persija, boleh dilihat. Kalau baru mau maju cagub, cawagub, saya bilang saya Persija, itu namanya panggungnya yang diubah-ubah,"" katanya.
Pramono maju di Pilkada Jakarta bersama Rano Karno. Ada dua pasangan lain yang maju yakni Ridwan Kamil-Suswono dan Dharma Pongrekun-Kun Wardana."," Sabtu, 14 Sep 2024 13:44 WIB ",Nasional
